,user,location,text,time_creation,id
138,piyushjsh2611,"Mumbai, India",@Kuldeep25990892 @tANMAYsINGHrAJ @theprernaa What ?? Are you for real dude?? Keep your frustration to yourself. I h… https://t.co/shmTl6Kojl,2020-08-30 10:58:23,1300025063383523331
139,draagatsesile,,@FURiousDEFENDER Indicted.  Then he can go to jail and catch Covid.,2020-08-30 10:58:22,1300025059973660678
140,BottomleyFiona,"England, United Kingdom",@nicholaling1 @simondolan The health professionals I know who worked with Covid patients were extremely fastidious… https://t.co/cVtnjjZRdY,2020-08-30 10:58:22,1300025059638210561
141,latestly,"Mumbai, India","#HimanshKohli's Family Tests Positive for #COVID19, Actor is Negative

@himanshkohli 

https://t.co/SvAMERiiJ0",2020-08-30 10:58:21,1300025058266460161
142,Joe_Flipperhedd,The Gulags of central NJ,"@njdotcom We love our ""freedom"" so much that as soon as we suppress covid numbers, we go right back to the behavior… https://t.co/l9FDrKjomF",2020-08-30 10:58:21,1300025057486548992
143,traveldaniel,Silicon Valley CA,@GavinNewsom Too many peolke in @SCCgov do not follow COVID guudelines but I do. Can you pay to relocate me to Europe.,2020-08-30 10:58:20,1300025053120065542
144,virazdan,United Kingdom,"@u_ahmed5480 @renusubramaniam @MehrajNiaz @cjwerleman @M_Siraj_ ""Violation is not allowed under any law"" - This als… https://t.co/jLxeDLPF5w",2020-08-30 10:58:20,1300025053099241472
145,rypowell1988,"Derby, Uk",@LisaMarieBoothe Can we have a similar list but this time based on the count of COVID-19 deaths?,2020-08-30 10:58:19,1300025049488019457
146,mikecane,NYC,"NINETY-FOUR nights of ""protest""

Today is Sunday, January 243, 2020 COVID Standard Time. https://t.co/0PO0olOIhD",2020-08-30 10:58:19,1300025047793520642
147,CBCToronto,Toronto,"Pandemic home renovations keep contractors busy, help retailers recover https://t.co/SE4dCKdbmq https://t.co/zk3WOCF7TR",2020-08-30 10:58:18,1300025045276856320
148,MackT445,,@POTUS Now that we know the truth will you please personally do a press conference to America with this IMPORTANT i… https://t.co/oDy6Dcpfds,2020-08-30 10:58:18,1300025044861583362
149,Texaslifeskills,East Texas,Started school 2 weeks ago.  Got really sick Thursday &amp; had to take Friday out. Got the COVID-19 test yesterday.,2020-08-30 10:58:18,1300025044836528128
0,kathgirl1987,,@pyroyankee @OldenGray @wdunlap @HillaryClinton 12K deaths in 12 months from H1N1. 200K deaths from Covid in 6 mont… https://t.co/hSodEn6LcM,2020-08-30 10:58:18,1300025044714893312
1,SueBoyde,,@giggs_boson @MackayIM @simongrantzero @LucindaJarvis13 @DrJinRussell @LouieTheRed1 You seem to be ignorant of exce… https://t.co/RuFhVAwVEA,2020-08-30 10:58:18,1300025043502604289
2,TanmayThinker,Mumbai,@ExSecular @KyaUkhaadLega U had COVID already?,2020-08-30 10:58:18,1300025042923913216
3,AdamBede3,,"@Tremmers99 @FisherAndrew79 The UK National debt is £2 trillion, in 2019 it was £1.8 trillion in 2010 after he fina… https://t.co/Gdc5TqqxZT",2020-08-30 10:58:15,1300025030806560768
4,USNavyBlue,"Chicago, IL","@joe97559604 @realDonaldTrump Tell me how governors setting their own covid policy, for a virus that came from anot… https://t.co/9DqIVGZnLN",2020-08-30 10:58:14,1300025026150903808
5,KumkumJoshi6,,@narendramodi Plz sir emergency authorisation for covid -19 vaccine if vaccine will be emergency authorised student… https://t.co/jHvZQJIXDb,2020-08-30 10:58:13,1300025025194385408
6,kentbuse,Cambridge/Geneva,"‘the spectacle of execs cashing in on unproven technology that taxpayers helped fund – in the middle of a pandemic,… https://t.co/MQsTKcPoqm",2020-08-30 10:58:13,1300025022883524608
7,misseyhee,United Kingdom ,@manmustwack @TexTheLaw Does he know if covid would have ended? Companies are still struggling.,2020-08-30 10:58:13,1300025022283739136
8,TilakPanthi3,,Happy journey to the history made up to now dear bro Covid.,2020-08-30 10:58:13,1300025021306253324
9,terang_son,"Karbi  Anglong,  Assam ",Today I have received Covid report positive but the SRF Number 1829200023-780 on the day of registration and the SR… https://t.co/AIP1OKgfg2,2020-08-30 10:58:12,1300025017267150848
10,derisly1,,@XRP_OWL I dont get it why thats stupid!! would be mine as well as it can be one of the first signs of getting Covid..what am i missing?,2020-08-30 10:58:11,1300025013932703744
11,johns194901,,"@littllemel @realDonaldTrump This is absolutely amazing!

These seriously ill people were reported as covid when th… https://t.co/KeriDa8Jyv",2020-08-30 10:58:10,1300025012317978625
12,KickButt81,"Portsmouth, England","I wish. Covid needs tapping out so I can get back working on my guard.

#BJJ #JiuJitsu #GuardGame https://t.co/jjyCvGoPsk",2020-08-30 10:58:09,1300025008111128578
